"marca","modello","regione","zona_geografica","prezzo_auto","anno_prod","carrozzeria","tipo_di_veicolo","trazione","posti","porte","per_neopatentati","chilometraggio","kW","cv","cilindrata","marce","cilindri","carburante","classe_emissioni","colore","metallizzata","materiale","ibrida","usato_garantito","veicolo_non_fumatori","finiture","tagliandi_certificati","peso","emissioni","consumi","autoradio","isofix","park.distance.control","cruise.control","fendinebbia","bluetooth","volante.in.pelle","climatizzatore","sensori.parcheggio","volante.multifunzione","usb","computer.di.bordo","controllo.pressione.gomme","sedile.posteriore.sdoppiato","cerchi.in.lega","controllo.automatico.trazione","immobilizer","airbag.testa","bracciolo","sensore.luminosita","start.stop","navigatore","autoradio.digitale","frenata.emergenza","touch.screen","chiusura.centralizzata.telecomandata","sensore.pioggia","clima.automatico","mp3","fari.led","vivavoce","controllo.elettronico.corsia","android.auto","apple.car.play","hill.holder","telecamera.posteriore","limitatore.velocita","vetri.oscurati","sound.system","luci.diurne.led","luci.diurne","riconoscimento.segnali","sensori.parcheggio.anteriori","kit.antipanne","antifurto"
"Toyota ","Yaris Cross","Piemonte","Nord Ovest",6000,2011,"SUV","Usato","Anteriore",5,3,"No",123910,66,90,1364,"6 o piu",4,"Gasolio","Euro 5","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1035,103,3.9,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"Toyota ","Yaris Cross","Campania","Sud",11990,2019,"SUV","Usato","Anteriore",5,5,"Si",1,53,72,998,"5",3,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1055,104,4.6,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toyota ","Yaris Cross","Lombardia","Nord Ovest",16790,2021,"SUV","Usato","Anteriore",5,5,"No",45000,68,92,1490,"Automatico",3,"Benzina","Euro 6 Plus","Colorata","No","Stoffa","Si","Oltre 36 mesi","Si","Nere","No",1160,64,2.9,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
"Toyota ","Yaris Cross","Lazio","Centro",6500,2013,"SUV","Usato","Anteriore",5,5,"Si",105000,51,69,998,"5",3,"Benzina","Euro 5","Bianca","No","Stoffa","No","6-12 mesi","Non dichiarato","Grigie","No",1005,110,4.8,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"Toyota ","Yaris Cross","Friuli-VG","Nord Est",6400,2009,"SUV","Usato","Anteriore",5,5,"No",128360,74,101,1300,"Automatico",4,"Benzina","Euro 4 o meno","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1040,120,5.1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toyota ","Yaris Cross","Lazio","Centro",15400,2021,"SUV","Usato","Anteriore",5,5,"Si",22663,53,72,998,"5",3,"Benzina","Euro 6","Colorata","No","Stoffa","No","No","Non dichiarato","Grigie","Si",960,95,4.6,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Toyota ","Yaris Cross","Lombardia","Nord Ovest",4900,2007,"SUV","Usato","Anteriore",5,5,"No",120000,64,87,1298,"Automatico",4,"Benzina","Euro 4 o meno","Nera","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1115,136,5.8,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Toyota ","Yaris Cross","Toscana","Centro",7900,2011,"SUV","Usato","Anteriore",5,5,"No",93000,66,90,1364,"6 o piu",4,"Gasolio","Euro 5","Non specificato","Si","Pelle","No","No","Non dichiarato","Non specificato","Si",1075,103,3.9,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Toyota ","Yaris Cross","Lombardia","Nord Ovest",6500,2013,"SUV","Usato","Anteriore",5,3,"Si",175219,51,69,998,"5",3,"Benzina","Euro 5","Bianca","No","Stoffa","No","No","Non dichiarato","Grigie","Si",950,110,4.8,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Toyota ","Yaris Cross","Veneto","Nord Est",10900,2017,"SUV","Usato","Anteriore",5,5,"Si",104000,54,73,1497,"Automatico",4,"Benzina","Euro 6","Grigia","No","Pelle","Si","No","Non dichiarato","Non specificato","No",1085,75,3.3,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"Toyota ","Yaris Cross","Lazio","Centro",10890,2019,"SUV","Usato","Anteriore",5,5,"No",68900,82,111,1496,"6 o piu",4,"Benzina","Euro 6","Colorata","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1120,116,5.1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
"Toyota ","Yaris Cross","Lazio","Centro",13890,2022,"SUV","Nuovo","Anteriore",5,5,"Si",39000,53,72,998,"5",3,"Benzina","Euro 6 Plus","Bianca","No","Stoffa","No","24-36 mesi","Non dichiarato","Nere","Si",1035,95,4.6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
"Toyota ","Yaris Cross","Lazio","Centro",12900,2018,"SUV","Usato","Anteriore",5,5,"Si",52396,54,73,1497,"Automatico",4,"Benzina","Euro 6","Bianca","No","Stoffa","Si","6-12 mesi","Si","Grigie","No",1150,84,3.7,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
"Toyota ","Yaris Cross","Emilia-Romagna","Centro",24900,2022,"SUV","Usato","Anteriore",5,5,"No",90,85,116,1490,"Automatico",3,"Benzina","Euro 6","Non specificato","No","Altro","Si","No","Non dichiarato","Non specificato","No",1085,NA,2.9,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"Toyota ","Yaris Cross","Trentino-AA","Nord Est",1200,2005,"SUV","Usato",NA,5,5,"Si",184854,48,65,998,NA,4,"Benzina","Euro 4 o meno","Grigia","No","Altro","No","No","Non dichiarato","Nere","No",925,134,5.6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toyota ","Yaris Cross","Lombardia","Nord Ovest",3490,2005,"SUV","Usato","Anteriore",5,5,"Si",170000,48,65,998,"5",4,"Benzina","Euro 4 o meno","Colorata","Si","Altro","No","No","Non dichiarato","Non specificato","No",1000,134,5.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toyota ","Yaris Cross","Lombardia","Nord Ovest",6890,2013,"SUV","Usato","Anteriore",5,3,"Si",115915,51,69,998,"5",3,"Benzina","Euro 5","Colorata","No","Stoffa","No","6-12 mesi","Si","Nere","No",1080,110,4.8,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fiat ","500","Lazio","Centro",5300,2010,"City Car","Usato","Anteriore",4,3,"Si",103000,51,69,1242,"5",4,"Benzina","Euro 5","Colorata","No","Stoffa","No","6-12 mesi","Non dichiarato","Colorate","No",865,119,5.1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"Fiat ","500","Lazio","Centro",9790,2019,"City Car","Usato","Anteriore",4,3,"Si",29000,51,69,1242,"5",4,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","No","6-12 mesi","Si","Nere","No",960,108,4.8,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
"Fiat ","500","Lazio","Centro",10890,2020,"City Car","Usato","Anteriore",4,3,"Si",34000,51,69,999,"6 o piu",3,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","Si","6-12 mesi","Si","Nere","No",1055,88,3.9,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"Fiat ","500","Umbria","Centro",6000,2011,"City Car","Usato","Anteriore",NA,3,"Si",156112,51,69,1242,"5",NA,"Benzina","Euro 5","Bianca","No","Stoffa","No","No","Non dichiarato","Non specificato","No",960,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiat ","500","Lombardia","Nord Ovest",9500,2016,"City Car","Usato","Anteriore",4,3,"Si",41000,51,69,1242,"5",4,"Benzina","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Si","Colorate","Si",865,119,5.1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"Fiat ","500","Lazio","Centro",9900,2020,"City Car","Usato","Anteriore",4,3,"Si",65000,51,69,1000,"5",3,"Benzina","Euro 6 Plus","Bianca","Si","Altro","No","6-12 mesi","Si","Grigie","Si",960,108,4.8,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1
"Fiat ","500","Lombardia","Nord Ovest",5800,2008,"City Car","Usato","Anteriore",4,3,"Si",131973,51,69,1242,"5",4,"Benzina","Euro 4 o meno","Colorata","No","Pelle","No","No","Non dichiarato","Nere","No",865,119,5.1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
"Fiat ","500","Lombardia","Nord Ovest",6800,2012,"City Car","Usato",NA,4,3,"Si",139000,51,69,1242,"5",4,"GPL","Euro 5","Bianca","No","Altro","No","No","Non dichiarato","Grigie","No",865,106,6.6,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fiat ","500","Lombardia","Nord Ovest",5990,2011,"City Car","Usato","Anteriore",4,3,"No",99890,63,86,875,"5",2,"Benzina","Euro 5","Nera","Si","Pelle","No","6-12 mesi","Si","Nere","Si",900,95,4.1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
"Fiat ","500","Toscana","Centro",5900,2010,"City Car","Usato","Anteriore",4,3,"Si",89926,51,69,1242,"5",4,"Benzina","Euro 5","Grigia","No","Stoffa","No","6-12 mesi","Non dichiarato","Grigie","No",975,113,4.8,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiat ","500","Piemonte","Nord Ovest",9230,2022,"City Car","Usato",NA,4,3,"Si",42000,51,69,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","No","Pelle","Si","Oltre 36 mesi","Si","Colorate","No",980,119,3.9,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
"Fiat ","500","Veneto","Nord Est",7900,2013,"City Car","Usato","Anteriore",4,3,"Si",70000,51,69,1242,"5",4,"Benzina","Euro 6","Nera","Si","Stoffa","No","6-12 mesi","Si","Colorate","No",975,119,5.1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
"Fiat ","500","Piemonte","Nord Ovest",11500,2021,"City Car","Usato","Anteriore",4,3,"Si",20000,51,69,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","Si","Pelle","Si","6-12 mesi","Non dichiarato","Grigie","Si",980,119,3.9,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
"Fiat ","500","Lazio","Centro",9999,2018,"City Car","Usato",NA,5,3,"Si",23000,51,69,1242,"5",NA,"Benzina","Euro 6","Nera","No","Pelle","No","6-12 mesi","Non dichiarato","Nere","No",960,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
"Fiat ","500","Toscana","Centro",6500,2009,"City Car","Usato","Anteriore",4,3,"Si",120000,51,69,1242,"Automatico",4,"Benzina","Euro 4 o meno","Bianca","No","Stoffa","No","No","Non dichiarato","Grigie","No",865,119,5.1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fiat ","500","Emilia-Romagna","Centro",6500,2010,"City Car","Usato","Anteriore",4,3,"Si",146000,55,75,1248,"5",4,"Gasolio","Euro 4 o meno","Nera","Si","Altro","No","No","Non dichiarato","Colorate","No",980,110,4.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Fiat ","500","Lazio","Centro",11990,2022,"City Car","Nuovo","Anteriore",4,3,"Si",45000,51,69,1000,"5",3,"Benzina","Euro 6 Plus","Bianca","Si","Stoffa","No","6-12 mesi","Si","Grigie","Si",960,108,4.8,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1
"Fiat ","500","Veneto","Nord Est",11990,2022,"City Car","Usato","Anteriore",4,3,"Si",29000,51,69,999,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","Si","Stoffa","Si","6-12 mesi","Non dichiarato","Nere","No",1055,88,3.9,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
"Fiat ","500","Piemonte","Nord Ovest",5200,2010,"City Car","Usato","Anteriore",4,3,"No",136000,70,95,1248,"5",4,"Gasolio","Euro 5","Colorata","No","Pelle","No","6-12 mesi","Si","Colorate","No",980,104,3.9,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"Volkswagen ","T-Roc","Piemonte","Nord Ovest",19500,2022,"SUV","Usato","Anteriore",5,5,"No",59810,81,110,999,"6 o piu",3,"Benzina","Euro 6","Bianca","No","Pelle","No","No","Non dichiarato","Non specificato","No",1226,119,5.2,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"Volkswagen ","T-Roc","Lombardia","Nord Ovest",16900,2019,"SUV","Usato","Anteriore",5,5,"No",135703,85,116,1598,"6 o piu",4,"Gasolio","Euro 6 Plus","Bianca","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1395,144,5.5,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"Volkswagen ","T-Roc","Piemonte","Nord Ovest",20350,2023,"SUV","Usato","Anteriore",5,5,"No",26720,81,110,999,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1301,118,5.2,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Volkswagen ","T-Roc","Lazio","Centro",20920,2020,"SUV","Usato","Anteriore",5,5,"No",34404,110,150,1498,"6 o piu",4,"Benzina","Euro 6 Plus","Bianca","No","Altro","No","No","Non dichiarato","Non specificato","No",1347,120,5.4,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"Volkswagen ","T-Roc","Lazio","Centro",25720,2023,"SUV","Usato","Anteriore",5,5,"No",24771,110,150,1498,"Automatico",4,"Benzina","Euro 6 Plus","Nera","Si","Altro","No","No","Non dichiarato","Non specificato","No",1353,141,6.2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
"Volkswagen ","T-Roc","Piemonte","Nord Ovest",18900,2018,"SUV","Usato","4x4",5,5,"No",116667,110,150,1968,"6 o piu",4,"Gasolio","Euro 6","Grigia","Si","Pelle","No","6-12 mesi","Si","Grigie","No",1505,132,5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"Volkswagen ","T-Roc","Lombardia","Nord Ovest",18300,2021,"SUV","Usato","Anteriore",5,5,"No",70000,81,110,999,"6 o piu",3,"Benzina","Euro 6 Plus","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1270,119,5.2,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","T-Roc","Piemonte","Nord Ovest",21990,2021,"SUV","Usato","Anteriore",5,5,"No",20940,110,150,1498,"Automatico",4,"Benzina","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Grigie","No",1350,119,5.6,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"Volkswagen ","T-Roc","Umbria","Centro",20000,2020,"SUV","Usato","Anteriore",5,5,"No",56962,85,116,999,"6 o piu",3,"Benzina","Euro 6","Bianca","Si","Stoffa","No","No","Non dichiarato","Nere","No",1195,119,5.2,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"Volkswagen ","T-Roc","Piemonte","Nord Ovest",21490,2022,"SUV","Usato","Anteriore",5,5,"No",15558,110,150,1498,"6 o piu",4,"Benzina","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1339,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0
"Volkswagen ","T-Roc","Puglia","Sud",21700,2020,"SUV","Usato","Anteriore",5,5,"No",38198,85,116,1598,"6 o piu",4,"Gasolio","Euro 6 Plus","Nera","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1395,113,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1
"Volkswagen ","T-Roc","Marche","Centro",21780,2019,"SUV","Usato","Anteriore",5,5,"No",39793,85,116,1598,"6 o piu",4,"Gasolio","Euro 6 Plus","Bianca","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1395,113,4.4,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"Volkswagen ","T-Roc","Lazio","Centro",21720,2020,"SUV","Usato","Anteriore",5,5,"No",34984,85,116,1598,"6 o piu",4,"Gasolio","Euro 6 Plus","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1395,144,5.5,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"Volkswagen ","T-Roc","Lazio","Centro",22620,2019,"SUV","Usato","Anteriore",5,5,"No",59423,110,150,1498,"Automatico",4,"Benzina","Euro 6 Plus","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1354,119,5.6,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
"Volkswagen ","T-Roc","Lazio","Centro",18900,2020,"SUV","Usato","Anteriore",5,5,"No",57798,81,110,999,"6 o piu",3,"Benzina","Euro 6","Colorata","No","Pelle","No","No","Non dichiarato","Non specificato","No",1219,119,5.2,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","T-Roc","Lazio","Centro",21920,2021,"SUV","Usato","Anteriore",5,5,"No",38476,110,150,1498,"6 o piu",4,"Benzina","Euro 6 Plus","Bianca","No","Altro","No","No","Non dichiarato","Non specificato","No",1347,120,5.4,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"Volkswagen ","T-Roc","Lazio","Centro",21800,2020,"SUV","Usato","Anteriore",5,5,"No",38184,110,150,1498,"6 o piu",4,"Benzina","Euro 6","Bianca","No","Pelle","No","No","Non dichiarato","Non specificato","No",1272,142,6.3,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","T-Roc","Veneto","Nord Est",23300,2023,"SUV","Usato","Anteriore",5,5,"No",12000,110,150,1498,"6 o piu",4,"Benzina","Euro 6 Plus","Grigia","Si","Stoffa","No","6-12 mesi","Si","Grigie","No",1339,123,5.4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
"Renault ","Captur","Veneto","Nord Est",13900,2019,"SUV","Usato","Anteriore",5,5,"No",32500,66,90,898,"5",3,"Benzina","Euro 6","Grigia","Si","Altro","No","6-12 mesi","Non dichiarato","Nere","Si",1180,125,5.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"Renault ","Captur","Lombardia","Nord Ovest",14900,2020,"SUV","Usato","Anteriore",5,5,"No",83251,70,95,1461,"6 o piu",4,"Gasolio","Euro 6","Colorata","Si","Altro","No","No","Non dichiarato","Non specificato","No",1295,106,3.8,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
"Renault ","Captur","Piemonte","Nord Ovest",13500,2019,"SUV","Usato","Anteriore",5,5,"No",66795,66,90,1461,"5",4,"Gasolio","Euro 6","Bianca","No","Pelle","No","6-12 mesi","Non dichiarato","Non specificato","No",1294,111,4.2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"Renault ","Captur","Piemonte","Nord Ovest",17900,2022,"SUV","Usato","Anteriore",5,5,"No",41160,74,101,999,"6 o piu",3,"GPL","Euro 6","Nera","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1259,NA,NA,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"Renault ","Captur","Veneto","Nord Est",10900,2014,"SUV","Usato","Anteriore",5,5,"No",79269,66,90,898,"5",3,"Benzina","Euro 5","Grigia","No","Stoffa","No","No","Non dichiarato","Non specificato","No",1101,113,4.9,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Renault ","Captur","Lazio","Centro",14900,2020,"SUV","Usato","Anteriore",5,5,"No",1,74,101,999,"5",3,"Benzina","Euro 6","Bianca","No","Altro","No","No","Non dichiarato","Non specificato","No",1265,NA,5.2,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
"Renault ","Captur","Lombardia","Nord Ovest",17900,2022,"SUV","Usato","Anteriore",5,5,"No",41160,74,101,999,"6 o piu",3,"GPL","Euro 6","Nera","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1259,NA,NA,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"Renault ","Captur","Piemonte","Nord Ovest",10500,2017,"SUV","Usato","Anteriore",5,5,"No",83251,66,90,1461,"5",4,"Gasolio","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Non specificato","No",1245,99,3.8,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
